artist,track,album,album_name,album_type,album_date,album_tracks,album_pic,indexOf,genres,year,alphaname
Claude Debussy,"Valse romantique, L. 71",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,319.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Ballade slave, L. 70",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,351.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Danse (Tarentelle styrienne), L. 69",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,380.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Nocturne en Ré bémol Majeur, L. 82",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,424.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé)",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,467.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente)",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,537.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Pour le Piano, L. 95: III. Toccata",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,616.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Estampes, L. 100: I. Pagodes (modérément animé)",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,659.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Morceau de concours, L. 108",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,821.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Le petit nègre, L. 114",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,889.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,953.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
Claude Debussy,"Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom",Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,Album,2007-07-31,"Images inédites, L. 87: I. Lent (mélancolique et doux) (04:11)/Images inédites, L. 87: II. Souvenir du Louvre (05:08)/Images inédites, L. 87: III. Quelques aspects de ""Nous n'irons plus au bois"" parce qu'il fait un temps épouvantable (03:56)/Danse bohémienne, L. 9 (02:21)/Rêverie, L. 68 (03:53)/Mazurka, L. 67 (03:09)/Valse romantique, L. 71 (03:25)/Ballade slave, L. 70 (06:58)/Danse (Tarentelle styrienne), L. 69 (05:03)/Nocturne en Ré bémol Majeur, L. 82 (06:24)/Pour le Piano, L. 95: I. Prélude (Assez animé et très rythmé) (04:14)/Pour le Piano, L. 95: II. Sarabande (Avec une élégance grave et lente) (04:53)/Pour le Piano, L. 95: III. Toccata (04:13)/Estampes, L. 100: I. Pagodes (modérément animé) (06:08)/Estampes, L. 100: II. La soirée dans Grenade (05:25)/Estampes, L. 100: III. Jardins sous la pluie (03:51)/Morceau de concours, L. 108 (00:56)/Hommage à Haydn, L. 115 (02:25)/Le petit nègre, L. 114 (01:21)/La plus que lente, L.121 (04:12)/Six Épigraphes Antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été (02:44)/Six Épigraphes Antiques, L. 131: II. Pour un tombeau sans nom (03:41)/Six Épigraphes Antiques, L. 131: III. Pour que la nuit soit propice (02:37)/Six Épigraphes Antiques, L. 131: IV. Pour la danseuse aux crotales (02:38)/Six Épigraphes Antiques, L. 131: V. Pour l'Egyptienne (03:24)/Six Épigraphes Antiques, L. 131: VI. Pour remercier la pluie au matin (02:25)/Berceuse héroïque, L. 132 (04:46)/Pour l'œuvre du vêtement du blessé, L. 133 (01:15)/Elégie, L. 138 (02:13)/Les soirs illuminés par l'ardeur du charbon, CD 150 (02:26)/Le roi Lear, L. 107: II. Le sommeil de Lear (03:26)",https://i.scdn.co/image/ab67616d00001e02a13a0c0653e92e6ac7509294,1035.0,Classical/Impressionism/Post-romantic Era,2007,"Debussy, Claude"
