artist,track,album,album_name,album_type,album_date,album_tracks,album_pic,indexOf,genres,year,alphaname
Gianna Nannini,Sola,Cuore,Cuore,Album,1998-11-27,Un giorno disumano (05:38)/Bacio Fondente (04:22)/Centomila (04:01)/Notti Senza Cuore (04:57)/Come Sei (04:22)/Peccato Originale (04:55)/Ti Spezzo Il Cuore (03:57)/Stellicidio (04:26)/Dimmi Dimmelo (03:58)/La Strada (03:56)/Sola (03:42)/Io Ci Sarò (7° Sigillo) (05:06,https://i.scdn.co/image/ab67616d00001e02f04f25a0c94a04c3cce7c145,224.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,1998,"Nannini, Gianna"
Gianna Nannini,Io Ci Sarò (7° Sigillo),Cuore,Cuore,Album,1998-11-27,Un giorno disumano (05:38)/Bacio Fondente (04:22)/Centomila (04:01)/Notti Senza Cuore (04:57)/Come Sei (04:22)/Peccato Originale (04:55)/Ti Spezzo Il Cuore (03:57)/Stellicidio (04:26)/Dimmi Dimmelo (03:58)/La Strada (03:56)/Sola (03:42)/Io Ci Sarò (7° Sigillo) (05:06,https://i.scdn.co/image/ab67616d00001e02f04f25a0c94a04c3cce7c145,237.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,1998,"Nannini, Gianna"
Gianna Nannini,Diamante (feat. Francesco De Gregori),Diamante (feat. Francesco De Gregori),Diamante (feat. Francesco De Gregori),Single,2021-12-10,Diamante (feat. Francesco De Gregori) (04:01,https://i.scdn.co/image/ab67616d00001e024505c2a18dfac4b19bf64b08,0.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2021,"Nannini, Gianna"
Gianna Nannini,Primadonna,Dream - Solo I Sogni Sono Veri - Extradream Edition,Dream - Solo I Sogni Sono Veri - Extradream Edition,Album,2009-11-30,Attimo (04:39)/Sogno (04:28)/Maledetto ciao (03:39)/Bambolina (04:36)/Sogno Per Vivere (03:51)/Siamo Nella Merda (feat. Fabri Fibra) (04:01)/Scossa Magica (04:39)/Le Ragazze (03:21)/Ologramma (04:04)/Sogno Per Vivere (End) (03:18)/Salvami (03:31)/Please (Quei Pomeriggi Rubati Al Rock) (03:46)/Primadonna - live 2009 (04:37)/Aria - live 2009 (03:47)/Uo' Uo' - live 2009 (03:31,https://i.scdn.co/image/ab67616d00001e026cbcf8553227789c2b973ded,294.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2009,"Nannini, Gianna"
Gianna Nannini,Sei nell'anima,Grazie,Grazie,Album,2006-11-27,Sei nell'anima (04:30)/Possiamo sempre (04:24)/L'abbandono (04:01)/Grazie (03:32)/Le Carezze (04:11)/Babbino Caro (04:37)/Treno Bis (02:56)/Io (04:32)/Mi Fai Incazzare (04:16)/Alla fine (04:39,https://i.scdn.co/image/ab67616d00001e020eb5669e74847e454b43ba00,0.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2006,"Nannini, Gianna"
Gianna Nannini,L'abbandono,Grazie,Grazie,Album,2006-11-27,Sei nell'anima (04:30)/Possiamo sempre (04:24)/L'abbandono (04:01)/Grazie (03:32)/Le Carezze (04:11)/Babbino Caro (04:37)/Treno Bis (02:56)/Io (04:32)/Mi Fai Incazzare (04:16)/Alla fine (04:39,https://i.scdn.co/image/ab67616d00001e020eb5669e74847e454b43ba00,47.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2006,"Nannini, Gianna"
Gianna Nannini,Grazie,Grazie,Grazie,Album,2006-11-27,Sei nell'anima (04:30)/Possiamo sempre (04:24)/L'abbandono (04:01)/Grazie (03:32)/Le Carezze (04:11)/Babbino Caro (04:37)/Treno Bis (02:56)/Io (04:32)/Mi Fai Incazzare (04:16)/Alla fine (04:39,https://i.scdn.co/image/ab67616d00001e020eb5669e74847e454b43ba00,67.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2006,"Nannini, Gianna"
Gianna Nannini,Le Carezze,Grazie,Grazie,Album,2006-11-27,Sei nell'anima (04:30)/Possiamo sempre (04:24)/L'abbandono (04:01)/Grazie (03:32)/Le Carezze (04:11)/Babbino Caro (04:37)/Treno Bis (02:56)/Io (04:32)/Mi Fai Incazzare (04:16)/Alla fine (04:39,https://i.scdn.co/image/ab67616d00001e020eb5669e74847e454b43ba00,82.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2006,"Nannini, Gianna"
Gianna Nannini,L'immensità,Hitalia,Hitalia,Album,2014-12-01,Dio è morto (02:51)/L'immensità (02:57)/Lontano dagli occhi (03:39)/Il cielo in una stanza (03:25)/Dedicato (03:19)/La canzone di Marinella (03:28)/C'è chi dice no (03:35)/Io che non vivo senza te (02:50)/Io che amo solo te (03:12)/Mamma (03:36)/Insieme a te non ci sto più (03:22)/Caruso (05:03)/Il mondo (02:41)/Pugni chiusi (02:29)/'O sole mio! (03:13)/Un'avventura (03:38)/Volare (Nel blu dipinto di blu) (03:40,https://i.scdn.co/image/ab67616d00001e021c79abe2e2fb6d2c069f0568,20.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2014,"Nannini, Gianna"
Gianna Nannini,Lontano dagli occhi,Hitalia,Hitalia,Album,2014-12-01,Dio è morto (02:51)/L'immensità (02:57)/Lontano dagli occhi (03:39)/Il cielo in una stanza (03:25)/Dedicato (03:19)/La canzone di Marinella (03:28)/C'è chi dice no (03:35)/Io che non vivo senza te (02:50)/Io che amo solo te (03:12)/Mamma (03:36)/Insieme a te non ci sto più (03:22)/Caruso (05:03)/Il mondo (02:41)/Pugni chiusi (02:29)/'O sole mio! (03:13)/Un'avventura (03:38)/Volare (Nel blu dipinto di blu) (03:40,https://i.scdn.co/image/ab67616d00001e021c79abe2e2fb6d2c069f0568,40.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2014,"Nannini, Gianna"
Gianna Nannini,Il cielo in una stanza,Hitalia,Hitalia,Album,2014-12-01,Dio è morto (02:51)/L'immensità (02:57)/Lontano dagli occhi (03:39)/Il cielo in una stanza (03:25)/Dedicato (03:19)/La canzone di Marinella (03:28)/C'è chi dice no (03:35)/Io che non vivo senza te (02:50)/Io che amo solo te (03:12)/Mamma (03:36)/Insieme a te non ci sto più (03:22)/Caruso (05:03)/Il mondo (02:41)/Pugni chiusi (02:29)/'O sole mio! (03:13)/Un'avventura (03:38)/Volare (Nel blu dipinto di blu) (03:40,https://i.scdn.co/image/ab67616d00001e021c79abe2e2fb6d2c069f0568,68.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2014,"Nannini, Gianna"
Gianna Nannini,Io che non vivo senza te,Hitalia,Hitalia,Album,2014-12-01,Dio è morto (02:51)/L'immensità (02:57)/Lontano dagli occhi (03:39)/Il cielo in una stanza (03:25)/Dedicato (03:19)/La canzone di Marinella (03:28)/C'è chi dice no (03:35)/Io che non vivo senza te (02:50)/Io che amo solo te (03:12)/Mamma (03:36)/Insieme a te non ci sto più (03:22)/Caruso (05:03)/Il mondo (02:41)/Pugni chiusi (02:29)/'O sole mio! (03:13)/Un'avventura (03:38)/Volare (Nel blu dipinto di blu) (03:40,https://i.scdn.co/image/ab67616d00001e021c79abe2e2fb6d2c069f0568,172.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2014,"Nannini, Gianna"
Gianna Nannini,Insieme a te non ci sto più,Hitalia,Hitalia,Album,2014-12-01,Dio è morto (02:51)/L'immensità (02:57)/Lontano dagli occhi (03:39)/Il cielo in una stanza (03:25)/Dedicato (03:19)/La canzone di Marinella (03:28)/C'è chi dice no (03:35)/Io che non vivo senza te (02:50)/Io che amo solo te (03:12)/Mamma (03:36)/Insieme a te non ci sto più (03:22)/Caruso (05:03)/Il mondo (02:41)/Pugni chiusi (02:29)/'O sole mio! (03:13)/Un'avventura (03:38)/Volare (Nel blu dipinto di blu) (03:40,https://i.scdn.co/image/ab67616d00001e021c79abe2e2fb6d2c069f0568,246.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2014,"Nannini, Gianna"
Gianna Nannini,Volare (Nel blu dipinto di blu),Hitalia,Hitalia,Album,2014-12-01,Dio è morto (02:51)/L'immensità (02:57)/Lontano dagli occhi (03:39)/Il cielo in una stanza (03:25)/Dedicato (03:19)/La canzone di Marinella (03:28)/C'è chi dice no (03:35)/Io che non vivo senza te (02:50)/Io che amo solo te (03:12)/Mamma (03:36)/Insieme a te non ci sto più (03:22)/Caruso (05:03)/Il mondo (02:41)/Pugni chiusi (02:29)/'O sole mio! (03:13)/Un'avventura (03:38)/Volare (Nel blu dipinto di blu) (03:40,https://i.scdn.co/image/ab67616d00001e021c79abe2e2fb6d2c069f0568,377.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2014,"Nannini, Gianna"
Gianna Nannini,Ciao amore ciao,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,19.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Amandoti,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,57.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Maledetto ciao,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,148.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Avventuriera,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,315.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Hey bionda,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,391.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Fotoromanza,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,410.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Bello e impossibile,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,430.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Profumo,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,483.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,I maschi,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,499.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Latin Lover,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,516.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Possiamo sempre,Hitstory Deluxe Edition,Hitstory Deluxe Edition,Album,2015-10-30,Vita Nuova (03:14)/Ciao amore ciao (03:05)/Tears (03:44)/Amandoti (03:23)/Amica mia (03:44)/Mama (03:08)/Sei nell'anima (04:09)/L'abbandono (04:01)/Maledetto ciao (03:40)/Salvami (03:30)/Io (04:32)/Ti voglio tanto bene (03:22)/Sogno (04:10)/Ogni tanto (03:28)/In the Rain (03:54)/Ninna nein (03:48)/America (04:01)/Avventuriera (03:59)/Un'estate italiana (03:33)/Ragazzo dell'Europa (03:35)/Hey bionda (04:38)/Fotoromanza (04:28)/Bello e impossibile (04:42)/Come una schiava (05:13)/Profumo (03:52)/I maschi (04:32)/Latin Lover (04:35)/Oh marinaio (03:15)/Un giorno disumano (05:36)/Meravigliosa creatura (03:03)/California (02:43)/Come un angelo (04:04)/Lontano dagli occhi (03:40)/L'immensità - Radio Edit (02:48)/Dio è morto (02:51)/Aria (03:48)/Possiamo sempre (04:18)/Revolution (03:46)/Una luce (03:17)/Notti senza cuore (03:44)/Pazienza (04:24)/Radio Baccano (feat. Jovanotti) (04:55)/Scandalo (03:37)/Alla fine (04:38)/Voglio fare l'amore (04:02,https://i.scdn.co/image/ab67616d00001e029c8d277ce9bfe5f7dc8c0d06,749.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2015,"Nannini, Gianna"
Gianna Nannini,Indimenticabile,Inno,Inno,Album,2013-01-15,Chorale (00:20)/Indimenticabile (03:18)/Nostrastoria (04:19)/Danny (03:32)/Ninna nein (03:41)/In the Rain (03:55)/Scegli me (03:18)/Inno (03:21)/La fine del mondo (03:46)/Dimmelo chi sei (03:03)/Lasciami stare (03:46)/Tornerai (03:07)/Sex drugs and beneficenza (03:15,https://i.scdn.co/image/ab67616d00001e028412794963e9c2b235af2843,16.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2013,"Nannini, Gianna"
Gianna Nannini,Tornerai,Inno,Inno,Album,2013-01-15,Chorale (00:20)/Indimenticabile (03:18)/Nostrastoria (04:19)/Danny (03:32)/Ninna nein (03:41)/In the Rain (03:55)/Scegli me (03:18)/Inno (03:21)/La fine del mondo (03:46)/Dimmelo chi sei (03:03)/Lasciami stare (03:46)/Tornerai (03:07)/Sex drugs and beneficenza (03:15,https://i.scdn.co/image/ab67616d00001e028412794963e9c2b235af2843,218.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2013,"Nannini, Gianna"
Gianna Nannini,Ti voglio tanto bene,Io E Te,Io E Te,Album,2011-01-11,Ogni tanto (03:28)/Ti voglio tanto bene (03:22)/I Wanna Die 4 U (03:43)/Dimentica (03:45)/Perchè (03:49)/Perfetto (03:20)/Rock 2 (04:06)/Mi Ami (03:56)/Io E Te (03:46)/Com'Era (03:53)/Scusa (02:41)/Nel blu dipinto di blu (Volare) (04:15,https://i.scdn.co/image/ab67616d00001e023cf0a9e4e2ff43f8f02fdf3d,19.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2011,"Nannini, Gianna"
Gianna Nannini,La differenza,La Differenza,La Differenza,Album,2019-11-15,La differenza (03:41)/Romantico e bestiale (03:10)/Motivo (feat. Coez) (03:11)/Gloucester Road (03:04)/L'aria sta finendo (03:55)/Canzoni buttate (04:01)/Per oggi non si muore (04:01)/Assenza (03:00)/A chi non ha risposte (04:03)/Liberiamo (04:16,https://i.scdn.co/image/ab67616d00001e02c322c51b062cb3fe7593f824,0.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2019,"Nannini, Gianna"
Gianna Nannini,Romantico e bestiale,La Differenza,La Differenza,Album,2019-11-15,La differenza (03:41)/Romantico e bestiale (03:10)/Motivo (feat. Coez) (03:11)/Gloucester Road (03:04)/L'aria sta finendo (03:55)/Canzoni buttate (04:01)/Per oggi non si muore (04:01)/Assenza (03:00)/A chi non ha risposte (04:03)/Liberiamo (04:16,https://i.scdn.co/image/ab67616d00001e02c322c51b062cb3fe7593f824,22.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2019,"Nannini, Gianna"
Gianna Nannini,Motivo (feat. Coez),La Differenza,La Differenza,Album,2019-11-15,La differenza (03:41)/Romantico e bestiale (03:10)/Motivo (feat. Coez) (03:11)/Gloucester Road (03:04)/L'aria sta finendo (03:55)/Canzoni buttate (04:01)/Per oggi non si muore (04:01)/Assenza (03:00)/A chi non ha risposte (04:03)/Liberiamo (04:16,https://i.scdn.co/image/ab67616d00001e02c322c51b062cb3fe7593f824,51.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2019,"Nannini, Gianna"
Gianna Nannini,Liberiamo,La Differenza,La Differenza,Album,2019-11-15,La differenza (03:41)/Romantico e bestiale (03:10)/Motivo (feat. Coez) (03:11)/Gloucester Road (03:04)/L'aria sta finendo (03:55)/Canzoni buttate (04:01)/Per oggi non si muore (04:01)/Assenza (03:00)/A chi non ha risposte (04:03)/Liberiamo (04:16,https://i.scdn.co/image/ab67616d00001e02c322c51b062cb3fe7593f824,230.0,Classic Italian Pop/Italian Adult Pop/Italian Pop,2019,"Nannini, Gianna"
